50,JC03,"JAMAICA COLLEGE",1,2012-02-10,2025-05-08,1,13,0,0,1,0,1,0,0,1,0,0,2,,1,3,3,1,1,1,1,1,1,1,0,1,1,1,1,0,0,1,1,2,,1,1,1,1,1,1,1,0,1,0,0,0,0,0,,,,,3,2,0,1,1,1,1,4,1,1,0,0,0,0,0,1,"Just to watch what's happening in the world ",1,0,1,1,1,5,5,4,1,5,1,1,1,4,2,1,5,1,5,5,4,1,1,1,5,1,1,1,1,3,3,5,5,5,5,5,5,5,5,4,1,2,1,1,1,5,4,1,2,3,1,3,1,1,4,4,2,4,4,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0,Mother,4,1,4,1,1,1,4,4,1,1,4,4,4,1,1,1,1,1,4,1,1,4,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,,2
51,JC25,"Jamaica College",2,2011-08-15,2025-05-08,1,13,1,0,1,0,0,1,0,0,0,0,1,2,,5,5,1,1,1,0,1,1,0,0,1,1,1,1,1,0,1,1,2,,1,2,0,1,1,1,1,0,1,1,0,0,0,0,,,,,3,2,2,1,1,3,1,3,1,0,0,0,0,0,0,1,"Just like watching it",1,0,0,0,0,4,4,4,5,3,4,2,4,4,4,3,3,3,2,3,3,5,3,2,3,5,4,3,4,3,3,3,3,4,3,3,3,4,2,3,2,5,5,4,2,3,4,1,3,3,2,3,2,2,3,2,2,2,3,2,2,2,2,1,1,1,2,1,1,0,2,0,2,2,0,0,0,2,0,0,"Mother , father ,aunty , uncle",2,1,3,2,2,3,3,2,2,1,2,4,1,2,2,1,2,2,2,1,2,3,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1,4,2,5,3,3,5,2,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,,2
52,JC43,"Jamaica College",3,2025-05-06,2025-05-08,1,15,0,0,1,1,1,0,0,1,0,0,2,,3,5,5,1,1,1,1,1,0,0,0,1,1,1,1,0,0,1,1,1,,1,2,0,1,0,0,0,0,1,1,0,0,0,1,Discord,,,,2,2,2,1,0,1,1,1,1,0,0,0,0,0,0,1,"To pass time",1,0,0,1,1,4,3,3,4,3,4,5,2,3,2,4,3,1,3,5,4,3,2,3,3,4,1,1,1,3,3,3,5,5,4,4,3,4,3,4,1,2,2,3,1,4,4,1,4,3,2,2,2,1,4,3,1,4,4,2,2,1,2,1,0,3,1,2,1,0,1,0,0,0,0,0,1,2,0,0,Mother,3,1,4,1,1,1,4,2,1,1,4,4,1,2,3,1,3,4,3,2,1,3,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2,2,2,3,3,3,2,1,1,3,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,,2
53,JCO5,"Jamaica College ",1,2011-11-24,2025-05-08,1,13,0,0,1,0,1,0,1,1,0,0,2,,3,4,5,1,1,1,0,1,1,0,0,1,0,1,1,1,1,1,1,1,,1,1,0,1,1,1,1,1,1,1,0,0,0,0,,,,,3,4,0,1,0,2,3,5,3,1,1,0,0,0,0,0,,1,1,1,1,1,5,5,4,3,1,5,4,5,4,5,1,3,5,1,4,1,4,4,2,1,5,1,1,3,4,2,1,4,4,1,4,2,2,4,2,4,4,5,1,,1,4,1,3,3,3,3,2,2,3,2,3,2,3,2,3,3,3,3,0,0,0,3,1,3,0,0,0,0,0,1,1,2,1,0,Mother,3,2,3,4,3,2,2,1,1,1,4,3,2,1,2,1,4,3,2,2,2,3,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,3,4,4,1,1,3,1,1,4,1,2,2,2,,2,1,2,2,2,2,2,2,2,2,2,2,0,,2
54,JC23,"Jamaica College high school ",2,2011-12-13,2011-12-13,1,13,0,0,1,0,1,0,1,1,0,0,2,,3,5,5,1,1,1,0,1,0,0,0,1,1,1,1,0,0,1,1,2,,2,,0,1,1,1,1,0,1,0,0,0,0,1,"Discord,streamflix",,,,3,1,2,1,0,1,1,3,3,0,0,0,0,0,0,1,"To have fun",0,0,0,0,1,5,5,1,4,5,5,5,4,5,5,5,1,5,4,5,5,5,1,1,1,4,1,4,1,3,3,5,5,4,4,4,4,,5,5,1,4,2,4,1,5,4,1,3,4,4,4,,2,4,4,1,2,4,2,0,0,,1,,0,0,0,1,0,1,0,0,1,0,0,1,1,0,0,"All of them ",4,1,4,1,1,3,4,3,1,1,4,4,4,1,4,1,3,3,3,2,1,4,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,5,5,5,5,5,4,1,1,1,1,4,4,1,4,4,4,4,1,4,4,1,1,1,1,1,1,0,,2
55,JC41,"Jamaica College ",3,2010-06-04,2025-05-08,1,14,0,0,1,0,0,0,1,0,0,0,2,,1,5,5,1,1,1,1,1,1,1,0,0,0,1,1,0,0,0,1,1,,7,2,0,1,0,0,1,0,1,0,0,0,0,0,,,,,3,1,2,1,0,1,1,1,1,0,0,0,0,0,0,1,"To play games with friends from school ",1,0,0,0,0,3,3,3,5,1,3,2,2,3,4,4,1,5,5,4,3,1,4,4,2,4,5,1,1,5,5,2,5,1,1,1,2,1,2,1,5,5,5,3,3,1,4,1,4,4,3,4,2,3,4,1,2,2,4,1,1,0,3,0,0,3,0,0,0,0,0,3,0,0,0,0,0,2,0,0,"My Mother ",4,1,4,1,2,2,4,3,1,1,4,4,4,1,4,1,2,3,3,2,1,4,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,3,5,3,4,2,2,3,1,3,5,1,4,2,2,2,5,2,2,2,2,2,2,2,2,2,2,2,0,,2
56,JC66,"Jamaica College",1,2012-06-06,2025-05-13,1,12,0,0,1,0,0,0,1,0,0,0,2,,2,4,4,1,1,1,1,1,0,1,0,1,1,1,1,0,0,1,1,1,,1,2,0,1,0,0,1,0,1,0,0,0,0,0,,,,,2,3,2,1,1,5,2,4,1,0,1,0,0,0,0,0,,1,0,0,0,1,3,4,1,1,4,3,2,1,3,3,4,1,2,2,5,3,3,2,2,2,2,1,3,1,3,3,4,3,3,4,4,4,,3,4,1,3,4,3,3,5,4,5,4,4,1,3,2,2,4,4,2,2,4,2,0,0,1,0,0,1,2,0,1,0,0,0,0,0,0,0,0,1,0,0,Mother,3,1,3,1,1,2,3,2,1,1,3,3,2,1,4,1,2,2,4,2,1,3,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,2,1,3,2,2,3,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,0,,2
57,JC59,"Jamaica college",1,2011-09-14,2025-05-13,1,14,0,0,0,0,0,0,0,0,1,0,2,,3,2,4,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,,1,2,0,1,1,0,1,0,0,0,0,0,0,0,,,,,3,1,2,1,1,4,1,3,3,1,1,0,0,0,0,0,,1,0,0,0,0,4,4,3,4,4,4,4,4,4,4,2,2,4,4,4,4,4,2,2,3,4,2,2,1,1,2,4,2,4,4,4,2,5,4,4,1,5,5,5,1,5,4,1,3,4,2,4,2,2,4,2,2,2,4,4,2,1,1,1,2,1,2,2,2,0,0,0,2,2,2,1,0,1,1,0,Mother,3,1,3,1,3,3,3,3,3,1,3,3,3,1,3,1,3,3,3,3,1,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,3,4,3,4,3,3,4,3,4,4,4,4,3,3,3,4,3,4,3,4,4,3,3,3,3,4,4,0,,2
58,JC72,"Jamaica College ",1,2012-04-11,2025-05-13,1,"13 years old ",1,0,1,0,0,0,1,1,1,0,1,,,5,5,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,1,2,,4,1,0,1,1,1,1,0,1,0,0,0,0,1,,,,,2,4,0,1,1,3,3,4,3,1,1,0,0,0,0,0,,1,0,1,1,0,5,4,3,1,5,4,2,1,4,4,4,2,5,2,4,4,5,1,1,1,1,1,1,2,3,3,5,4,2,4,5,2,4,5,5,1,5,5,1,1,5,4,1,4,4,2,3,1,2,2,2,3,1,2,1,2,2,1,2,3,,0,3,2,3,2,0,2,3,1,2,1,2,0,1,"My dad and my mom ",3,1,2,2,2,3,3,2,2,1,1,3,1,3,1,3,3,2,3,1,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2,5,2,5,4,2,5,1,1,1,1,1,4,4,4,1,1,1,1,1,1,1,1,1,1,1,1,0,,2
59,JC76,"Jamaica College ",3,2010-04-11,2025-05-13,1,15,0,0,1,0,1,1,0,0,1,0,3,,,3,4,1,1,1,0,1,0,0,0,1,0,1,1,1,0,1,1,1,,1,2,1,1,1,0,1,1,1,0,0,1,0,0,,,,,3,2,0,1,0,1,1,1,3,0,0,0,0,0,0,1,"Get a laugh from ppl doing stupid things, Get helpful information on relevant topics, When board to entertain myself, laugh at people wehn think they look attractive, but they look like if a rat and mangoes had a child, ",1,1,0,1,1,5,5,3,5,3,3,2,4,3,3,3,5,4,3,4,3,5,2,3,2,4,4,2,3,4,3,3,4,2,5,5,3,3,5,4,1,4,4,3,1,4,4,1,3,4,2,3,1,1,2,2,2,1,2,2,3,3,3,1,1,0,3,3,3,2,1,1,3,2,0,0,1,2,0,0,Mother,3,1,2,4,2,4,1,2,2,1,2,2,1,3,2,2,3,3,3,2,2,3,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1,4,,4,2,2,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"This allowed me to realize a lot of things about my body and how I view my self and the people around me",2
60,JC54,"Jamaica College",1,2012-03-09,2025-05-13,1,"13 years old",0,0,1,0,1,0,0,0,0,0,2,,2,4,4,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,,1,2,0,1,1,0,1,0,1,1,0,0,0,0,,,,,2,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,"Entertainment ",1,0,0,0,0,1,1,5,3,5,1,1,2,4,2,2,4,1,5,5,5,2,1,2,5,1,5,1,1,4,4,5,5,3,5,4,5,3,4,5,3,4,4,1,3,5,4,1,4,4,1,4,1,1,4,4,1,2,4,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Both,4,1,4,1,1,1,4,4,1,1,4,4,1,1,3,1,1,1,4,2,1,4,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,3,1,2,5,5,2,1,1,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,,2
61,JC61,"Jamaica College",1,2013-02-13,2025-05-13,1,12,0,0,0,0,0,0,0,0,1,0,2,,3,4,5,1,1,0,0,1,1,0,1,0,1,1,1,0,0,0,1,2,,7,1,1,1,1,1,1,1,1,1,0,1,0,1,"Discord ",,,,3,4,2,1,0,1,3,5,1,1,1,0,0,0,0,1,"To find a girlfriend ",1,0,0,1,1,1,1,1,1,1,2,2,1,1,2,5,1,2,5,2,1,1,5,4,3,1,1,2,3,3,4,2,5,3,3,3,3,4,1,2,1,5,5,1,5,2,4,1,3,3,4,1,2,3,1,1,4,1,1,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,4,1,1,"Grandmother and mother",4,1,4,4,3,4,4,1,2,2,2,1,4,1,4,4,4,4,4,4,3,3,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1,4,1,4,1,1,4,1,1,1,1,4,4,4,4,4,1,1,1,1,1,1,1,1,1,1,1,0,,2
62,JC52,"Jamaica College ",1,2012-08-05,2025-05-13,1," 12 years old ",0,1,1,0,0,0,0,1,0,0,2,,3,4,3,1,1,1,0,1,1,0,1,1,1,1,1,0,0,1,1,2,,1,1,0,1,0,0,0,0,1,0,0,1,0,0,,,,,3,2,2,1,1,2,1,3,1,0,1,0,0,0,0,1,"I use social media like Whatsapp to communicate with my peer and mostly for school and for social media like YouTube I watch it for entertainment and learning purposes.",1,0,1,1,0,4,4,3,4,3,4,3,4,3,4,3,3,5,3,5,4,3,3,3,2,4,4,1,1,4,4,5,5,4,3,3,3,2,2,4,5,5,5,2,3,3,4,1,4,4,2,2,1,1,4,3,1,2,4,1,0,0,0,2,0,1,2,0,0,2,1,0,0,0,0,0,1,1,0,0,"My mother is the main parent figure in my life.",3,1,3,1,4,1,2,3,2,1,3,3,1,2,2,1,2,3,3,1,2,3,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,3,4,4,4,2,3,4,3,1,4,1,1,3,1,1,1,1,1,1,1,1,2,2,2,4,3,3,0,,2
63,JC71,"Jamaica College ",1,2011-11-24,2025-05-13,1,13,0,0,1,0,0,0,0,0,0,0,2,,2,3,5,1,1,1,1,1,0,0,0,1,1,1,1,0,0,1,1,2,,5,1,0,1,0,0,0,0,1,0,0,0,0,0,,,,,3,4,0,1,1,3,1,3,1,0,0,0,0,0,0,1,"For fun",0,0,0,0,1,1,2,3,1,4,2,2,1,3,2,3,4,3,4,3,3,2,1,3,4,3,1,4,1,2,3,3,5,4,4,4,3,4,4,3,2,3,4,3,3,4,4,1,4,4,2,3,2,2,3,3,2,3,4,2,0,0,1,0,0,1,0,2,0,1,0,0,0,1,0,0,0,2,0,0,"My mother ",3,1,4,1,1,1,2,1,1,1,3,3,2,1,2,1,1,2,3,1,3,3,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,3,2,3,3,4,3,1,1,3,3,1,1,1,1,1,3,3,1,3,3,1,1,3,1,1,1,0,,2
64,JC69,"Jamaica College ",1,2012-08-24,2025-05-13,1,"12 years old",1,0,1,0,0,0,1,0,0,0,1,1,,3,3,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,1,2,,3,2,0,1,0,0,0,0,1,0,0,0,0,0,,,,,3,2,2,1,1,5,1,3,2,0,1,0,0,0,0,0,,1,0,0,0,0,4,5,3,4,5,4,4,2,2,5,1,3,3,1,5,5,5,2,3,1,5,3,3,3,3,4,2,5,5,4,5,5,4,5,5,2,4,3,1,1,5,4,1,3,3,1,4,2,2,3,2,1,2,3,1,1,0,0,1,1,0,2,1,1,1,1,0,0,0,1,1,1,2,1,0,"My mother",4,1,4,3,1,2,4,1,1,1,4,3,3,1,2,2,2,2,3,2,1,4,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,2,5,2,5,2,2,4,2,3,4,2,3,2,3,3,1,1,1,3,3,3,1,1,1,1,1,1,0,,2
65,JC67,"JAMAICA COLLEGE ",1,2012-08-19,2025-05-13,1,12,0,0,1,0,0,0,0,0,0,0,2,,3,4,4,1,1,0,0,0,1,0,0,1,0,1,1,0,0,1,1,1,,1,1,0,1,0,1,1,0,1,0,0,0,0,0,,,,,1,2,1,1,1,1,1,5,4,1,1,0,0,0,0,0,,1,0,0,0,0,5,4,3,2,4,2,1,4,3,4,4,3,4,2,4,3,2,1,1,2,4,5,1,1,4,4,4,5,3,3,4,,4,4,4,4,4,4,1,1,5,4,1,3,4,2,3,2,2,3,3,2,2,3,2,1,1,1,0,0,2,0,0,1,0,0,0,0,1,0,1,0,2,0,0,Mom,4,1,4,1,1,2,4,2,1,1,4,4,4,1,2,1,1,4,4,4,1,4,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2,4,1,4,3,2,4,1,1,4,1,4,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,0,,2
66,JC58,"Jamaica College ",1,2011-11-19,2025-05-13,1,13,1,0,1,0,0,0,0,0,0,0,1,1,,4,5,1,1,1,0,1,1,0,0,0,0,0,1,0,0,1,1,5,,7,2,0,1,0,1,1,0,1,0,0,0,0,0,,,,,3,3,2,1,1,3,1,3,4,1,1,0,0,0,0,0,,0,0,0,0,1,5,5,2,4,2,5,3,5,2,5,4,2,5,1,3,1,3,4,4,1,5,4,1,4,4,4,2,3,2,3,2,2,,3,1,4,5,4,5,1,2,3,1,2,2,3,2,3,2,2,2,3,2,2,3,3,3,3,2,1,3,2,1,3,3,2,2,3,1,0,2,1,2,1,1,Mother,3,1,4,3,2,3,2,2,2,1,3,2,2,2,3,4,4,3,2,1,2,3,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,3,5,3,5,1,1,4,1,1,2,1,1,3,3,3,3,4,4,4,4,4,3,3,3,3,3,3,0,,2
67,JC65,"Jamaica College ",1,2012-03-09,2025-05-13,1,13,0,0,1,0,0,0,1,0,1,0,3,,,4,4,1,1,1,0,1,0,0,0,1,1,1,1,0,0,0,1,5,,1,2,0,1,0,0,0,0,1,0,0,0,0,1,"Netflix,Disney",,,,3,4,2,1,1,1,1,2,1,0,1,0,0,0,0,0,,1,0,0,1,1,3,1,1,1,5,1,1,1,1,1,1,1,1,5,1,1,1,5,5,5,1,1,1,1,2,1,1,4,1,1,1,1,1,1,1,1,5,5,1,1,1,4,1,3,4,4,1,4,4,1,1,4,4,1,4,3,3,3,3,3,3,3,0,3,3,3,3,3,3,3,3,1,4,1,1,Mother,1,4,1,4,4,4,1,1,4,4,1,1,1,1,1,4,4,1,1,1,1,1,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,1,5,1,5,5,5,5,1,5,1,1,1,3,1,5,1,4,1,1,5,5,5,1,5,1,5,5,1,"I don't have any friends so I just stay to my self because I fell my family and the people around me hate me because of how they treat me.",2
68,JC62,"Jamaica College",1,2012-12-19,2025-05-13,1,"12 years old",1,0,1,0,0,0,0,0,0,0,1,1,,4,3,1,1,1,1,1,0,0,0,1,0,1,1,1,0,1,1,1,,1,1,0,0,0,0,0,0,1,0,0,0,0,1,"Speed stars, taxi boss and other car games",,,,3,3,2,1,1,1,1,1,1,0,0,0,0,0,0,1,"So I am not bored",1,0,0,1,0,5,5,1,1,5,4,1,4,3,5,1,1,5,1,3,4,5,1,2,1,5,3,1,1,3,4,4,5,5,4,3,2,4,3,5,1,5,4,1,2,4,4,1,4,4,1,4,1,1,4,4,2,2,4,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,Both,4,1,4,1,1,1,4,4,1,1,4,4,2,1,2,1,1,3,4,2,1,4,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,4,2,5,1,1,5,1,1,1,1,1,3,3,4,2,1,1,1,1,1,1,1,1,1,3,3,0,,2
69,JC55,"Jamaica College ",1,2012-09-08,2025-05-13,1,12,1,0,1,0,0,0,1,1,0,0,1,1,,4,4,1,1,0,0,1,0,1,1,0,1,1,1,1,0,1,1,2,,7,2,0,1,0,1,0,0,1,1,0,0,0,0,,,,,3,3,0,1,1,1,1,1,1,0,0,0,0,0,0,1,"Entertainment ",1,0,0,0,0,5,5,4,1,3,5,2,1,4,5,5,4,5,1,5,2,5,1,1,1,5,1,5,1,2,2,4,5,4,4,5,5,5,5,4,1,4,5,1,1,5,4,1,3,4,2,1,1,1,1,1,2,1,1,2,1,1,3,0,2,3,1,1,1,1,3,1,3,2,3,3,1,2,0,1,"Father ",3,1,4,3,4,4,3,1,2,2,4,4,1,1,3,1,4,3,3,1,2,4,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1,5,1,4,1,1,4,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,,2
70,JC73,"Jamaica College",1,2012-02-03,2025-05-13,1,13,0,0,1,0,0,0,1,1,0,0,2,,3,2,3,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,,3,2,0,1,1,1,1,1,1,0,0,1,0,1,"Twitch ",,,,3,3,2,1,1,2,1,2,2,0,0,0,0,0,0,1,"Too Find Entertainment",0,1,0,0,1,5,5,3,1,4,3,2,4,3,4,1,4,5,3,4,3,4,2,3,4,5,2,2,1,3,2,5,5,5,5,4,5,4,4,4,2,5,3,1,1,5,4,1,4,4,1,3,4,2,3,4,2,2,4,1,1,1,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,Mother,2,1,3,1,2,1,3,2,2,1,1,2,2,1,3,2,2,2,4,3,2,2,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,1,5,1,5,2,2,5,1,1,2,2,1,2,1,1,2,2,2,1,1,1,3,1,3,1,3,3,0,,2
71,JC77,"Jamaica College ",3,2010-02-25,2025-05-13,1,15,0,0,1,0,0,0,0,0,0,0,1,2,,3,5,1,1,0,1,1,0,0,0,1,0,1,0,0,1,0,0,1,,1,1,0,1,1,0,1,0,1,0,0,0,0,0,,,,,3,4,2,1,0,1,2,3,2,0,0,0,1,0,0,0,,0,0,0,0,1,5,5,3,3,5,5,3,5,4,5,2,5,2,3,5,2,3,1,4,5,4,5,1,1,3,3,5,5,3,3,5,5,3,4,5,1,1,1,5,1,5,4,1,2,1,2,1,1,3,1,2,4,2,4,1,3,0,0,0,0,0,3,0,1,0,0,0,3,3,3,3,1,2,1,1,Mother,4,1,4,4,1,4,2,1,1,2,4,4,1,1,4,2,4,3,2,1,1,1,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,1,1,1,3,2,1,1,1,5,1,5,5,1,1,1,1,1,5,1,1,5,1,5,1,3,1,0,,2
72,JC63,"Jamaica college ",1,2013-01-13,2025-05-13,1,12,0,0,1,0,0,0,0,0,0,0,2,,3,3,1,1,1,1,0,1,1,0,0,1,0,1,1,0,0,1,1,1,,7,2,1,1,1,1,1,0,1,0,0,0,0,0,,,,,3,3,0,1,1,3,1,4,2,0,0,0,1,0,0,1,"Doomscroll ",1,0,0,0,0,5,5,4,4,4,4,5,5,4,5,4,4,5,1,4,1,5,4,2,1,5,1,5,1,2,2,4,5,4,3,3,2,3,4,4,1,5,5,5,1,4,3,1,4,4,2,1,3,2,3,2,3,2,3,3,1,0,1,1,0,3,1,1,2,1,3,0,1,2,0,2,1,2,0,1,"My mother ",1,2,2,4,4,3,1,1,3,3,2,2,1,1,3,2,2,2,3,2,1,3,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,1,4,1,1,2,2,2,3,3,3,3,3,3,3,3,3,3,2,4,2,2,2,0,,2
73,JC56,"Jamaica College ",1,2012-07-14,2025-05-13,1,12,0,0,1,0,1,1,1,0,0,0,2,,3,3,3,1,1,1,0,1,0,0,0,1,1,1,1,0,0,0,1,5,,1,2,0,1,0,0,1,0,1,0,0,0,0,1,Google,,,,3,4,2,1,1,1,1,1,2,0,0,0,0,0,0,1,"For entertainment",1,0,0,1,1,5,5,3,1,1,1,2,1,1,4,2,1,4,2,4,2,3,4,4,2,2,1,1,1,1,2,4,5,1,1,1,1,2,3,2,1,5,4,1,1,2,4,1,2,3,3,1,3,3,2,2,3,1,1,3,1,1,3,2,3,3,2,2,2,3,2,0,3,2,0,3,1,2,1,0,Mother,2,2,3,1,1,4,2,2,3,2,1,2,1,2,1,4,3,1,1,1,1,2,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,1,4,1,5,2,2,5,1,5,4,3,4,1,4,4,1,2,1,1,1,3,2,1,2,1,2,2,0,,2
74,JC74,"Jamaica College",3,2010-11-10,2025-05-13,1,14,1,0,0,0,0,0,0,0,0,0,2,,3,5,5,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,2,,7,2,0,1,1,0,1,0,1,0,0,0,0,0,,,,,3,3,0,1,0,1,1,1,3,1,0,0,0,0,0,0,,1,1,0,0,0,1,2,5,3,1,4,3,4,1,5,1,4,2,2,3,1,2,5,2,3,1,3,1,1,3,3,4,3,4,1,3,3,3,5,5,4,3,2,1,3,5,4,1,3,4,3,2,1,4,2,1,3,1,3,2,2,3,1,0,3,1,1,2,0,2,0,2,2,1,3,1,0,2,0,0,"Mother ",3,1,2,3,3,2,3,2,3,3,2,4,4,3,1,2,1,4,2,3,1,3,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2,2,5,1,2,5,2,5,4,2,4,3,2,3,3,3,3,1,5,3,2,3,2,2,5,1,3,0,,2
75,JC70,"Jamaica College",1,2012-07-03,2025-05-13,1,12,1,0,1,0,0,0,0,1,0,0,1,2,,3,3,1,1,1,1,1,0,0,1,1,1,1,1,0,0,1,1,1,,2,1,0,1,0,0,1,1,1,1,0,1,0,1,Discord,,,,3,3,0,1,0,1,1,1,1,1,0,0,0,0,0,0,,1,0,0,0,1,5,5,1,5,2,2,1,5,1,1,5,1,5,5,3,5,5,5,5,5,2,1,1,1,5,5,1,4,1,1,1,1,3,5,2,5,3,5,3,2,1,4,1,3,4,4,2,3,2,2,2,3,2,1,3,0,0,0,0,0,0,0,2,3,3,2,3,3,3,0,0,0,1,0,0,Mother,3,1,4,2,2,1,3,1,1,1,3,3,1,2,1,2,2,1,1,1,1,3,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,4,3,3,1,1,1,4,4,5,3,2,4,2,3,2,2,2,2,2,2,2,2,2,2,2,2,0,,2
76,JC75,"Jamaica College",3,2010-01-02,2025-05-13,1,15,1,0,1,0,0,0,0,0,0,0,1,2,,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,,1,2,0,1,1,1,1,1,1,1,0,1,0,0,,,,,3,4,0,1,0,2,3,4,1,1,1,1,0,1,0,0,,1,1,1,1,1,5,5,4,1,5,5,4,3,5,5,5,3,3,1,5,3,5,1,1,1,5,3,2,1,4,4,5,5,3,3,4,3,,5,5,4,3,3,5,1,4,1,4,2,1,1,4,1,1,4,4,1,4,4,1,0,0,0,0,2,3,0,1,0,3,3,1,1,2,1,0,0,2,0,0,Mother,4,1,4,1,3,2,3,2,2,1,4,4,4,1,3,1,4,4,4,3,1,3,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2,2,3,2,1,1,2,1,1,2,3,2,1,3,3,4,1,1,2,1,1,1,1,1,1,1,1,0,,2
77,JC68,"Jamaica College ",1,2012-02-24,2025-05-13,1,13,1,0,1,0,0,0,1,1,0,0,1,1,,4,4,1,1,1,1,1,0,0,0,1,1,1,1,0,0,1,1,1,,1,1,0,1,0,0,1,0,1,0,0,0,0,0,,,,,3,4,2,1,1,3,1,4,2,1,1,0,0,0,0,0,,1,0,0,0,1,3,4,1,1,5,4,2,1,4,4,2,5,4,4,4,5,2,1,1,1,4,1,1,1,4,5,4,4,4,4,4,5,4,5,4,2,4,5,1,2,5,4,1,4,4,1,4,2,1,3,3,1,4,4,1,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,2,0,0,"My mom",4,1,4,2,1,2,4,4,2,1,4,4,2,1,3,2,3,3,3,2,1,4,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,4,2,4,1,4,2,1,1,4,1,1,1,2,2,4,1,2,1,1,1,1,3,3,3,3,3,0,,2
78,JC57,"Jamaica College ",1,2025-05-13,2025-05-13,1,13,1,0,1,0,0,0,1,0,1,0,1,1,,3,2,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,3,,7,1,1,1,1,1,1,1,1,0,0,0,0,0,,,,,3,2,2,1,1,1,1,1,1,1,1,0,0,0,0,0,,1,1,1,1,1,4,4,4,5,4,4,2,5,3,5,2,5,3,1,5,5,5,3,3,4,5,5,1,3,3,3,3,4,4,4,4,4,4,4,4,5,5,5,3,3,3,3,1,3,4,2,2,2,2,3,2,1,1,3,1,0,0,0,0,0,0,3,3,0,3,3,1,0,1,0,0,1,2,0,0,Father,4,1,4,4,1,4,4,2,1,3,4,4,4,4,2,1,3,4,4,4,3,2,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,2,3,2,3,3,2,3,3,5,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,0,,2
